ImeDatoteke;Kategorija;ID_Kategorija
ILSVRC2010_val_00000418.JPEG;damselfly;322
ILSVRC2010_val_00000419.JPEG;tiger, Panthera tigris;446
ILSVRC2010_val_00000420.JPEG;linden, linden tree, basswood, lime, lime tree;201
ILSVRC2010_val_00000421.JPEG;American black bear, black bear, Ursus americanus, Euarctos americanus;418
ILSVRC2010_val_00000422.JPEG;moth orchid, moth plant;175
ILSVRC2010_val_00000423.JPEG;golden retriever;359
ILSVRC2010_val_00000424.JPEG;spider orchid, Brassia lawrenceana;152
ILSVRC2010_val_00000425.JPEG;maze, labyrinth;828
ILSVRC2010_val_00000426.JPEG;leek;63
ILSVRC2010_val_00000427.JPEG;acoustic guitar;512
ILSVRC2010_val_00000428.JPEG;brussels sprouts;53
ILSVRC2010_val_00000429.JPEG;cucumber, cuke;58
ILSVRC2010_val_00000430.JPEG;wood-frog, wood frog, Rana sylvatica;480
ILSVRC2010_val_00000431.JPEG;siamang, Hylobates syndactylus, Symphalangus syndactylus;400
ILSVRC2010_val_00000432.JPEG;rain tree, saman, monkeypod, monkey pod, zaman, zamang, Albizia saman;198
ILSVRC2010_val_00000433.JPEG;Eskimo dog, husky;380
ILSVRC2010_val_00000434.JPEG;European ash, common European ash, Fraxinus excelsior;213
ILSVRC2010_val_00000435.JPEG;masdevallia;168
ILSVRC2010_val_00000436.JPEG;cardigan;927
ILSVRC2010_val_00000437.JPEG;bookshop, bookstore, bookstall;854
ILSVRC2010_val_00000438.JPEG;pistachio, pistachio nut;101
ILSVRC2010_val_00000439.JPEG;Band Aid;894
ILSVRC2010_val_00000440.JPEG;pheasant;389
ILSVRC2010_val_00000441.JPEG;lycaenid, lycaenid butterfly;328
ILSVRC2010_val_00000442.JPEG;brass, memorial tablet, plaque;865
ILSVRC2010_val_00000443.JPEG;Loafer;890
ILSVRC2010_val_00000444.JPEG;stingray;492
ILSVRC2010_val_00000445.JPEG;China tree, false dogwood, jaboncillo, chinaberry, Sapindus saponaria;232
ILSVRC2010_val_00000446.JPEG;pocketknife, pocket knife;613
ILSVRC2010_val_00000447.JPEG;caldron, cauldron;636
ILSVRC2010_val_00000448.JPEG;gyromitra;271
ILSVRC2010_val_00000449.JPEG;meerkat, mierkat;430
ILSVRC2010_val_00000450.JPEG;vestment;904
ILSVRC2010_val_00000451.JPEG;barbershop;853
ILSVRC2010_val_00000452.JPEG;plane, carpenters plane, woodworking plane;614
ILSVRC2010_val_00000453.JPEG;begonia;183
ILSVRC2010_val_00000454.JPEG;pheasant;389
ILSVRC2010_val_00000455.JPEG;dumbbell;740
ILSVRC2010_val_00000456.JPEG;beaker;707
ILSVRC2010_val_00000457.JPEG;olive;84
ILSVRC2010_val_00000458.JPEG;bow tie, bow-tie, bowtie;917
ILSVRC2010_val_00000459.JPEG;cannon;957
ILSVRC2010_val_00000460.JPEG;carpenters kit, tool kit;756
ILSVRC2010_val_00000461.JPEG;thatch, thatched roof;962
ILSVRC2010_val_00000462.JPEG;barometer;538
ILSVRC2010_val_00000463.JPEG;cellular telephone, cellular phone, cellphone, cell, mobile phone;763
ILSVRC2010_val_00000464.JPEG;computer keyboard, keypad;563
ILSVRC2010_val_00000465.JPEG;electric locomotive;665
ILSVRC2010_val_00000466.JPEG;orange;15
ILSVRC2010_val_00000467.JPEG;striped bass, striper, Roccus saxatilis, rockfish;496
ILSVRC2010_val_00000468.JPEG;greyhound;365
ILSVRC2010_val_00000469.JPEG;fire engine, fire truck;681
ILSVRC2010_val_00000470.JPEG;safety razor;615
ILSVRC2010_val_00000471.JPEG;huisache, cassie, mimosa bush, sweet wattle, sweet acacia, scented wattle, flame tree, Acacia farnesiana;196
ILSVRC2010_val_00000472.JPEG;chambered nautilus, pearly nautilus, nautilus;345
ILSVRC2010_val_00000473.JPEG;nigella;111
ILSVRC2010_val_00000474.JPEG;military uniform;951
ILSVRC2010_val_00000475.JPEG;four oclock;118
ILSVRC2010_val_00000476.JPEG;sunflower seed;88
ILSVRC2010_val_00000477.JPEG;photocopier;768
ILSVRC2010_val_00000478.JPEG;agaric;276
ILSVRC2010_val_00000479.JPEG;spinach;41
ILSVRC2010_val_00000480.JPEG;gazania;146
ILSVRC2010_val_00000481.JPEG;ladle;717
ILSVRC2010_val_00000482.JPEG;jackfruit, jak, jack;23
ILSVRC2010_val_00000483.JPEG;German shepherd, German shepherd dog, German police dog, alsatian;377
ILSVRC2010_val_00000484.JPEG;lakeside, lakeshore;77
ILSVRC2010_val_00000485.JPEG;bee orchid, Ophrys apifera;171
ILSVRC2010_val_00000486.JPEG;watch, ticker;543
ILSVRC2010_val_00000487.JPEG;chrysanthemum;140
ILSVRC2010_val_00000488.JPEG;dining table, board;818
ILSVRC2010_val_00000489.JPEG;spider orchid, Brassia lawrenceana;152
ILSVRC2010_val_00000490.JPEG;fountain pen;649
ILSVRC2010_val_00000491.JPEG;thresher, thrasher, threshing machine;576
ILSVRC2010_val_00000492.JPEG;mustard, mustard greens, leaf mustard, Indian mustard;48
ILSVRC2010_val_00000493.JPEG;fountain;860
ILSVRC2010_val_00000494.JPEG;Staffordshire bullterrier, Staffordshire bull terrier;363
ILSVRC2010_val_00000495.JPEG;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;443
ILSVRC2010_val_00000496.JPEG;bassoon;520
ILSVRC2010_val_00000497.JPEG;green mamba;478
ILSVRC2010_val_00000498.JPEG;sunflower, helianthus;106
ILSVRC2010_val_00000499.JPEG;manhole cover;981
ILSVRC2010_val_00000500.JPEG;aerides;150
ILSVRC2010_val_00000501.JPEG;custard apple;26
ILSVRC2010_val_00000502.JPEG;odontoglossum;169
ILSVRC2010_val_00000503.JPEG;Rhodesian ridgeback;366
ILSVRC2010_val_00000504.JPEG;commelina;184
ILSVRC2010_val_00000505.JPEG;scanner, digital scanner, image scanner;534
ILSVRC2010_val_00000506.JPEG;chest;725
ILSVRC2010_val_00000507.JPEG;doormat, welcome mat;897
ILSVRC2010_val_00000508.JPEG;asparagus;60
ILSVRC2010_val_00000509.JPEG;drill;619
ILSVRC2010_val_00000510.JPEG;sombrero;946
ILSVRC2010_val_00000511.JPEG;coral;333
ILSVRC2010_val_00000512.JPEG;cello, violoncello;509
ILSVRC2010_val_00000513.JPEG;swab, swob, mop;641
ILSVRC2010_val_00000514.JPEG;Judas tree, love tree, Circis siliquastrum;250
ILSVRC2010_val_00000515.JPEG;jersey, T-shirt, tee shirt;932
ILSVRC2010_val_00000516.JPEG;comb;609
ILSVRC2010_val_00000517.JPEG;cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM;570
ILSVRC2010_val_00000518.JPEG;ringlet, ringlet butterfly;324
ILSVRC2010_val_00000519.JPEG;rapeseed;90
ILSVRC2010_val_00000520.JPEG;calypso, fairy-slipper, Calypso bulbosa;154
ILSVRC2010_val_00000521.JPEG;cornflower, bachelors button, bluebottle, Centaurea cyanus;139
ILSVRC2010_val_00000522.JPEG;chainlink fence;870
ILSVRC2010_val_00000523.JPEG;persimmon;13
ILSVRC2010_val_00000524.JPEG;hand blower, blow dryer, blow drier, hair dryer, hair drier;527
ILSVRC2010_val_00000525.JPEG;school bus;798
ILSVRC2010_val_00000526.JPEG;pencil;650
ILSVRC2010_val_00000527.JPEG;metronome;769
ILSVRC2010_val_00000528.JPEG;espresso maker;987
ILSVRC2010_val_00000529.JPEG;barometer;538
ILSVRC2010_val_00000530.JPEG;electric fan, blower;536
ILSVRC2010_val_00000531.JPEG;bolete;272
ILSVRC2010_val_00000532.JPEG;green mamba;478
ILSVRC2010_val_00000533.JPEG;water tower;714
ILSVRC2010_val_00000534.JPEG;bow;557
ILSVRC2010_val_00000535.JPEG;lycaenid, lycaenid butterfly;328
ILSVRC2010_val_00000536.JPEG;maillot;948
ILSVRC2010_val_00000537.JPEG;electric ray, crampfish, numbfish, torpedo;491
ILSVRC2010_val_00000538.JPEG;buckeye, horse chestnut, conker;92
ILSVRC2010_val_00000539.JPEG;pew, church bench;810
ILSVRC2010_val_00000540.JPEG;walking stick, walkingstick, stick insect;314
ILSVRC2010_val_00000541.JPEG;stupa, tope;839
ILSVRC2010_val_00000542.JPEG;armchair;811
ILSVRC2010_val_00000543.JPEG;sturgeon;497
ILSVRC2010_val_00000544.JPEG;circular saw, buzz saw;567
ILSVRC2010_val_00000545.JPEG;leaf beetle, chrysomelid;306
ILSVRC2010_val_00000546.JPEG;crane;564
ILSVRC2010_val_00000547.JPEG;airliner;777
ILSVRC2010_val_00000548.JPEG;badger;420
ILSVRC2010_val_00000549.JPEG;fishing rod, fishing pole;646
ILSVRC2010_val_00000550.JPEG;medicine chest, medicine cabinet;805
ILSVRC2010_val_00000551.JPEG;blueberry;8
ILSVRC2010_val_00000552.JPEG;lion, king of beasts, Panthera leo;449
ILSVRC2010_val_00000553.JPEG;trombone;516
ILSVRC2010_val_00000554.JPEG;cashew, cashew nut;96
ILSVRC2010_val_00000555.JPEG;horseshoe crab, king crab, Limulus polyphemus, Xiphosurus polyphemus;290
ILSVRC2010_val_00000556.JPEG;steam locomotive;666
ILSVRC2010_val_00000557.JPEG;common marigold, pot marigold, ruddles, Scotch marigold, Calendula officinalis;137
ILSVRC2010_val_00000558.JPEG;Saint Bernard, St Bernard;381
ILSVRC2010_val_00000559.JPEG;celandine, greater celandine, swallowwort, swallow wort, Chelidonium majus;126
ILSVRC2010_val_00000560.JPEG;flash, photoflash, flash lamp, flashgun, flashbulb, flash bulb;604
ILSVRC2010_val_00000561.JPEG;grocery store, grocery, food market, market;852
ILSVRC2010_val_00000562.JPEG;ptarmigan;386
ILSVRC2010_val_00000563.JPEG;aerides;150
ILSVRC2010_val_00000564.JPEG;bell pepper;42
ILSVRC2010_val_00000565.JPEG;stone wall;872
ILSVRC2010_val_00000566.JPEG;okra;105
ILSVRC2010_val_00000567.JPEG;unicycle, monocycle;691
ILSVRC2010_val_00000568.JPEG;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;488
ILSVRC2010_val_00000569.JPEG;kowhai, Sophora tetraptera;225
ILSVRC2010_val_00000570.JPEG;fringed orchis, fringed orchid;165
ILSVRC2010_val_00000571.JPEG;plane, carpenters plane, woodworking plane;614
ILSVRC2010_val_00000572.JPEG;mayfly, dayfly, shadfly;319
ILSVRC2010_val_00000573.JPEG;strawflower, golden everlasting, yellow paper daisy, Helichrysum bracteatum;132
ILSVRC2010_val_00000574.JPEG;striped bass, striper, Roccus saxatilis, rockfish;496
ILSVRC2010_val_00000575.JPEG;academic gown, academic robe, judges robe;905
ILSVRC2010_val_00000576.JPEG;shopping cart;661
ILSVRC2010_val_00000577.JPEG;mulberry;14
ILSVRC2010_val_00000578.JPEG;terrapin;454
ILSVRC2010_val_00000579.JPEG;gibbon, Hylobates lar;401
ILSVRC2010_val_00000580.JPEG;tape player;766
ILSVRC2010_val_00000581.JPEG;downy birch, white birch, Betula pubescens;210
ILSVRC2010_val_00000582.JPEG;marimba, xylophone;507
ILSVRC2010_val_00000583.JPEG;hand calculator, pocket calculator;569
ILSVRC2010_val_00000584.JPEG;scorpionweed, scorpion weed, phacelia;189
ILSVRC2010_val_00000585.JPEG;oxcart;694
ILSVRC2010_val_00000586.JPEG;vizsla, Hungarian pointer;354
ILSVRC2010_val_00000587.JPEG;mustard, mustard greens, leaf mustard, Indian mustard;48
ILSVRC2010_val_00000588.JPEG;pickup, pickup truck;683
ILSVRC2010_val_00000589.JPEG;warplane, military plane;778
ILSVRC2010_val_00000590.JPEG;crayfish, crawfish, crawdad, crawdaddy;298
ILSVRC2010_val_00000591.JPEG;minivan;674
ILSVRC2010_val_00000592.JPEG;centipede;288
ILSVRC2010_val_00000593.JPEG;tansy, golden buttons, scented fern, Tanacetum vulgare;135
ILSVRC2010_val_00000594.JPEG;lion, king of beasts, Panthera leo;449
ILSVRC2010_val_00000595.JPEG;pecan;100
ILSVRC2010_val_00000596.JPEG;ballpoint, ballpoint pen, ballpen, Biro;648
ILSVRC2010_val_00000597.JPEG;Border collie;376
ILSVRC2010_val_00000598.JPEG;tiger, Panthera tigris;446
ILSVRC2010_val_00000599.JPEG;barrel, cask;718
ILSVRC2010_val_00000600.JPEG;feather boa, boa;914
ILSVRC2010_val_00000601.JPEG;dragonfly, darning needle, devils darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;321
ILSVRC2010_val_00000602.JPEG;tobacco shop, tobacconist shop, tobacconist;858
ILSVRC2010_val_00000603.JPEG;red fox, Vulpes vulpes;436
ILSVRC2010_val_00000604.JPEG;crab apple, crabapple;5
ILSVRC2010_val_00000605.JPEG;shallot;62
ILSVRC2010_val_00000606.JPEG;diaper, nappy, napkin;934
ILSVRC2010_val_00000607.JPEG;horizontal bar, high bar;735
ILSVRC2010_val_00000608.JPEG;leopard, Panthera pardus;447
ILSVRC2010_val_00000609.JPEG;vestment;904
ILSVRC2010_val_00000610.JPEG;mustard, mustard greens, leaf mustard, Indian mustard;48
ILSVRC2010_val_00000611.JPEG;cattleya;155
ILSVRC2010_val_00000612.JPEG;frilled lizard, Chlamydosaurus kingi;461
ILSVRC2010_val_00000613.JPEG;sea slug, nudibranch;340
ILSVRC2010_val_00000614.JPEG;magazine, mag;825
ILSVRC2010_val_00000615.JPEG;daisy;136
ILSVRC2010_val_00000616.JPEG;holster;976
ILSVRC2010_val_00000617.JPEG;bucket, pail;708
ILSVRC2010_val_00000618.JPEG;conch;337
ILSVRC2010_val_00000619.JPEG;mouse, computer mouse;533
ILSVRC2010_val_00000620.JPEG;pool table, billiard table, snooker table;743
ILSVRC2010_val_00000621.JPEG;crib, cot;800
ILSVRC2010_val_00000622.JPEG;isopod;291
ILSVRC2010_val_00000623.JPEG;unicycle, monocycle;691
ILSVRC2010_val_00000624.JPEG;sombrero;946
ILSVRC2010_val_00000625.JPEG;celandine poppy, wood poppy, Stylophorum diphyllum;129
ILSVRC2010_val_00000626.JPEG;accordion, piano accordion, squeeze box;500
ILSVRC2010_val_00000627.JPEG;pocketknife, pocket knife;613
ILSVRC2010_val_00000628.JPEG;mortarboard;940
ILSVRC2010_val_00000629.JPEG;celery;65
ILSVRC2010_val_00000630.JPEG;safety razor;615
ILSVRC2010_val_00000631.JPEG;chessman, chess piece;747
ILSVRC2010_val_00000632.JPEG;nail polish, nail enamel, nail varnish;773
ILSVRC2010_val_00000633.JPEG;witch elm, wych elm, Ulmus glabra;215
ILSVRC2010_val_00000634.JPEG;organ pipe, pipe, pipework;518
ILSVRC2010_val_00000635.JPEG;chrysanthemum;140
ILSVRC2010_val_00000636.JPEG;cacao, cacao tree, chocolate tree, Theobroma cacao;245
ILSVRC2010_val_00000637.JPEG;odometer, hodometer, mileometer, milometer;540
ILSVRC2010_val_00000638.JPEG;tape player;766
ILSVRC2010_val_00000639.JPEG;shin guard, shinpad;901
ILSVRC2010_val_00000640.JPEG;ant, emmet, pismire;310
ILSVRC2010_val_00000641.JPEG;convertible;671
ILSVRC2010_val_00000642.JPEG;shaver, electric shaver, electric razor;616
ILSVRC2010_val_00000643.JPEG;peanut;104
ILSVRC2010_val_00000644.JPEG;hognose snake, puff adder, sand viper;469
ILSVRC2010_val_00000645.JPEG;harvestman, daddy longlegs, Phalangium opilio;278
ILSVRC2010_val_00000646.JPEG;Brazilian rosewood, caviuna wood, jacaranda, Dalbergia nigra;221
ILSVRC2010_val_00000647.JPEG;black olive, ripe olive;3
ILSVRC2010_val_00000648.JPEG;jalapeno, jalapeno pepper;44
ILSVRC2010_val_00000649.JPEG;fly orchid, Ophrys insectifera, Ophrys muscifera;172
ILSVRC2010_val_00000650.JPEG;Polaroid camera, Polaroid Land camera;754
ILSVRC2010_val_00000651.JPEG;lycaenid, lycaenid butterfly;328
ILSVRC2010_val_00000652.JPEG;long-horned beetle, longicorn, longicorn beetle;305
ILSVRC2010_val_00000653.JPEG;calla lily, calla, arum lily, Zantedeschia aethiopica;112
ILSVRC2010_val_00000654.JPEG;window screen;969
ILSVRC2010_val_00000655.JPEG;achimenes, hot water plant;186
ILSVRC2010_val_00000656.JPEG;pitcher, ewer;719
ILSVRC2010_val_00000657.JPEG;pandanus, screw pine;200
ILSVRC2010_val_00000658.JPEG;poncho;922
ILSVRC2010_val_00000659.JPEG;geyser;79
ILSVRC2010_val_00000660.JPEG;spider orchid;173
ILSVRC2010_val_00000661.JPEG;dusty miller, silver-lace, silver lace, Tanacetum ptarmiciflorum, Chrysanthemum ptarmiciflorum;134
ILSVRC2010_val_00000662.JPEG;maze, labyrinth;828
ILSVRC2010_val_00000663.JPEG;damask violet, Dames violet, sweet rocket, Hesperis matronalis;121
ILSVRC2010_val_00000664.JPEG;Ferris wheel;584
ILSVRC2010_val_00000665.JPEG;monarch, monarch butterfly, milkweed butterfly, Danaus plexippus;325
ILSVRC2010_val_00000666.JPEG;tabby, tabby cat;353
ILSVRC2010_val_00000667.JPEG;frilled lizard, Chlamydosaurus kingi;461
ILSVRC2010_val_00000668.JPEG;shoji;887
ILSVRC2010_val_00000669.JPEG;manhole cover;981
ILSVRC2010_val_00000670.JPEG;odontoglossum;169
ILSVRC2010_val_00000671.JPEG;ax, axe;610
ILSVRC2010_val_00000672.JPEG;honey locust, Gleditsia triacanthos;219
ILSVRC2010_val_00000673.JPEG;flute, transverse flute;523
ILSVRC2010_val_00000674.JPEG;fig, common fig, common fig tree, Ficus carica;214
ILSVRC2010_val_00000675.JPEG;ski mask;975
ILSVRC2010_val_00000676.JPEG;canoe;785
ILSVRC2010_val_00000677.JPEG;butcher shop, meat market;855
ILSVRC2010_val_00000678.JPEG;shaver, electric shaver, electric razor;616
ILSVRC2010_val_00000679.JPEG;accordion, piano accordion, squeeze box;500
ILSVRC2010_val_00000680.JPEG;shopping basket;697
ILSVRC2010_val_00000681.JPEG;freight car;658
ILSVRC2010_val_00000682.JPEG;thermometer;542
ILSVRC2010_val_00000683.JPEG;golden shower tree, drumstick tree, purging cassia, pudding pipe tree, canafistola, canafistula, Cassia fistula;218
ILSVRC2010_val_00000684.JPEG;pencil;650
ILSVRC2010_val_00000685.JPEG;stethoscope;549
ILSVRC2010_val_00000686.JPEG;rotisserie;992
ILSVRC2010_val_00000687.JPEG;grass pink, Calopogon pulchellum, Calopogon tuberosum;153
ILSVRC2010_val_00000688.JPEG;boot;891
ILSVRC2010_val_00000689.JPEG;shiitake, shiitake mushroom, Chinese black mushroom, golden oak mushroom, Oriental black mushroom, Lentinus edodes;262
ILSVRC2010_val_00000690.JPEG;gas pump, gasoline pump, petrol pump, island dispenser;582
ILSVRC2010_val_00000691.JPEG;ant, emmet, pismire;310
ILSVRC2010_val_00000692.JPEG;hand blower, blow dryer, blow drier, hair dryer, hair drier;527
ILSVRC2010_val_00000693.JPEG;common iguana, iguana, Iguana iguana;457
ILSVRC2010_val_00000694.JPEG;ground beetle, carabid beetle;304
ILSVRC2010_val_00000695.JPEG;dahlia, Dahlia pinnata;143
ILSVRC2010_val_00000696.JPEG;microphone, mike;532
ILSVRC2010_val_00000697.JPEG;barbell;739
ILSVRC2010_val_00000698.JPEG;flagpole, flagstaff;654
ILSVRC2010_val_00000699.JPEG;sandwort;113
ILSVRC2010_val_00000700.JPEG;sulphur butterfly, sulfur butterfly;327
ILSVRC2010_val_00000701.JPEG;go-kart;677
ILSVRC2010_val_00000702.JPEG;ear, spike, capitulum;86
ILSVRC2010_val_00000703.JPEG;bicycle-built-for-two, tandem bicycle, tandem;656
ILSVRC2010_val_00000704.JPEG;green lizard, Lacerta viridis;464
ILSVRC2010_val_00000705.JPEG;birdhouse;978
ILSVRC2010_val_00000706.JPEG;Siamese cat, Siamese;352
ILSVRC2010_val_00000707.JPEG;pool table, billiard table, snooker table;743
ILSVRC2010_val_00000708.JPEG;blue columbine, Aquilegia caerulea, Aquilegia scopulorum calcarea;109
ILSVRC2010_val_00000709.JPEG;lifeboat;784
ILSVRC2010_val_00000710.JPEG;trowel;629
ILSVRC2010_val_00000711.JPEG;cowrie, cowry;341
ILSVRC2010_val_00000712.JPEG;colonnade;847
ILSVRC2010_val_00000713.JPEG;garden spider, Aranea diademata;282
ILSVRC2010_val_00000714.JPEG;revolver, six-gun, six-shooter;560
ILSVRC2010_val_00000715.JPEG;cattleya;155
ILSVRC2010_val_00000716.JPEG;grasshopper, hopper;312
ILSVRC2010_val_00000717.JPEG;scorpion;279
ILSVRC2010_val_00000718.JPEG;gazania;146
ILSVRC2010_val_00000719.JPEG;car mirror;588
ILSVRC2010_val_00000720.JPEG;bridge, span;830
ILSVRC2010_val_00000721.JPEG;Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis;466
ILSVRC2010_val_00000722.JPEG;minivan;674
ILSVRC2010_val_00000723.JPEG;mug;720
ILSVRC2010_val_00000724.JPEG;coral fungus;268
ILSVRC2010_val_00000725.JPEG;greyhound;365
ILSVRC2010_val_00000726.JPEG;cucumber, cuke;58
ILSVRC2010_val_00000727.JPEG;drill;619
ILSVRC2010_val_00000728.JPEG;otter;426
ILSVRC2010_val_00000729.JPEG;tractor;689
ILSVRC2010_val_00000730.JPEG;coral reef;76
ILSVRC2010_val_00000731.JPEG;measuring cup;729
ILSVRC2010_val_00000732.JPEG;dune, sand dune;75
ILSVRC2010_val_00000733.JPEG;maze, labyrinth;828
ILSVRC2010_val_00000734.JPEG;cyclamen, Cyclamen purpurascens;180
ILSVRC2010_val_00000735.JPEG;boa constrictor, Constrictor constrictor;476
ILSVRC2010_val_00000736.JPEG;kit fox, Vulpes macrotis;435
ILSVRC2010_val_00000737.JPEG;Australian terrier;361
ILSVRC2010_val_00000738.JPEG;bullet train, bullet;796
ILSVRC2010_val_00000739.JPEG;pineapple, ananas;21
ILSVRC2010_val_00000740.JPEG;gibbon, Hylobates lar;401
ILSVRC2010_val_00000741.JPEG;Brittany spaniel;358
ILSVRC2010_val_00000742.JPEG;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;417
ILSVRC2010_val_00000743.JPEG;thimble;698
ILSVRC2010_val_00000744.JPEG;paper towel;883
ILSVRC2010_val_00000745.JPEG;crayfish, crawfish, crawdad, crawdaddy;298
ILSVRC2010_val_00000746.JPEG;box turtle, box tortoise;455
ILSVRC2010_val_00000747.JPEG;leek;63
ILSVRC2010_val_00000748.JPEG;fly orchid, Ophrys insectifera, Ophrys muscifera;172
ILSVRC2010_val_00000749.JPEG;alp;71
ILSVRC2010_val_00000750.JPEG;logwood, logwood tree, campeachy, bloodwood tree, Haematoxylum campechianum;222
ILSVRC2010_val_00000751.JPEG;mosquito net;968
ILSVRC2010_val_00000752.JPEG;lacewing, lacewing fly;320
ILSVRC2010_val_00000753.JPEG;quince;33
ILSVRC2010_val_00000754.JPEG;castle;850
ILSVRC2010_val_00000755.JPEG;mountain ash;252
ILSVRC2010_val_00000756.JPEG;Staffordshire bullterrier, Staffordshire bull terrier;363
ILSVRC2010_val_00000757.JPEG;gibbon, Hylobates lar;401
ILSVRC2010_val_00000758.JPEG;morel;275
ILSVRC2010_val_00000759.JPEG;pandanus, screw pine;200
ILSVRC2010_val_00000760.JPEG;marmoset;406
ILSVRC2010_val_00000761.JPEG;hard hat, tin hat, safety hat;938
ILSVRC2010_val_00000762.JPEG;maze, labyrinth;828
ILSVRC2010_val_00000763.JPEG;Japanese maple, full moon maple, Acer japonicum;258
ILSVRC2010_val_00000764.JPEG;pistachio, pistachio nut;101
ILSVRC2010_val_00000765.JPEG;upright, upright piano;502
ILSVRC2010_val_00000766.JPEG;goat willow, florists willow, pussy willow, Salix caprea;231
ILSVRC2010_val_00000767.JPEG;moped;679
ILSVRC2010_val_00000768.JPEG;goat willow, florists willow, pussy willow, Salix caprea;231
ILSVRC2010_val_00000769.JPEG;shopping basket;697
ILSVRC2010_val_00000770.JPEG;tick;286
ILSVRC2010_val_00000771.JPEG;ailanthus;253
ILSVRC2010_val_00000772.JPEG;jack-o-lantern;606
ILSVRC2010_val_00000773.JPEG;Chinese lantern;605
ILSVRC2010_val_00000774.JPEG;blue daisy, blue marguerite, Felicia amelloides;145
ILSVRC2010_val_00000775.JPEG;crash helmet;936
ILSVRC2010_val_00000776.JPEG;tractor;689
ILSVRC2010_val_00000777.JPEG;holly;259
ILSVRC2010_val_00000778.JPEG;clam;343
ILSVRC2010_val_00000779.JPEG;trackball;535
ILSVRC2010_val_00000780.JPEG;baboon;411
ILSVRC2010_val_00000781.JPEG;soccer ball;748
ILSVRC2010_val_00000782.JPEG;soy, soybean, soya, soya bean;35
